雄安新区有哪些大学	1	17
0 4626.71875 360 181	http://wenwen.sogou.com/z/q400330490.htm	30000201	18
0 4813.71875 360 187	https://www.askbgm.com/ask-gc/4022.html	30000000	19

脂粉十载，拾刷为妆是什么意思	1	18
0 363.953125 360 469	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E8%84%82%E7%B2%89%E5%8D%81%E8%BD%BD%2C%E6%8B%BE%E5%88%B7%E4%B8%BA%E5%A6%86%E6%98%AF%E4%BB%80%E4%B9%88%E6%84%8F%E6%80%9D	30010125	0
0 838.953125 360 234	https://m.guoxuedashi.net/hydcd/70793t.html	30010092	1
0 1292.953125 360 187	https://yisuyuedu.com/p/33168.html	30000000	2
0 1485.953125 360 187	http://m.ibagua.com.cn/redian/43950.html	30000000	3
0 1678.953125 360 182	https://www.douban.com/group/topic/140495631/	30000402	4
0 1866.953125 360 160	http://www.jianfanti.com/zuci/vci4obe.html	30000000	5
0 2032.953125 360 187	https://www.koolearn.com/cidian/ci-112539.html	30000000	6
0 2225.953125 360 187	https://www.koolearn.com/zidian/zi_25451.html	30000909	7
0 2418.953125 360 160	https://www.1688.com/ask/632a5027-bf21-4162-94ba-9256a6ba8517.html	30000000	8
0 2624.953125 360 187	https://www.lishixinzhi.com/ciyu/185092.html	30000000	9
0 2817.953125 360 187	http://m.hydcd.com/CY/fenlei/cy06676.htm	30000000	10
0 3010.953125 360 160	http://hanzi.wx6.org/show_e5a686.aspx	30000000	11
0 3390.953125 360 209	https://m.cidianwang.com/cd/z/zhifenke271552.htm	30000909	12
0 3819.953125 360 187	https://m.guoxuedashi.net/hydcd/70794e.html	30000000	13
0 4012.953125 360 176	http://wenwen.sogou.com/z/q382575753.htm	30000201	14
0 4194.953125 360 203	http://wenwen.sogou.com/z/q965521413.htm	30000201	15
0 4403.953125 360 159	http://wenwen.sogou.com/z/q937335719.htm	30000201	16
0 4568.953125 360 176	http://wenwen.sogou.com/z/q222923132.htm	30000201	17

哪些牌子的u盘比较好	1	20
0 102 360 512	{1}	70097001	0
0 619.96875 360 302	https://weixin.sogou.com/weixinwap?ie=utf8&query=%E5%93%AA%E4%BA%9B%E7%89%8C%E5%AD%90%E7%9A%84u%E7%9B%98%E6%AF%94%E8%BE%83%E5%A5%BD&type=2&sourceid=weixinvr	11002501	1
0 927.96875 360 376	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=%E5%93%AA%E4%BA%9B%E7%89%8C%E5%AD%90%E7%9A%84u%E7%9B%98%E6%AF%94%E8%BE%83%E5%A5%BD	30010244	2
0 1523.96875 360 497	https://wapv.sogou.com/v?query=%E5%93%AA%E4%BA%9B%E7%89%8C%E5%AD%90%E7%9A%84u%E7%9B%98%E6%AF%94%E8%BE%83%E5%A5%BD&p=40230600&tab=video&ie=utf8&rawQuery=%E5%93%AA%E4%BA%9B%E7%89%8C%E5%AD%90%E7%9A%84u%E7%9B%98%E6%AF%94%E8%BE%83%E5%A5%BD&vrid=11000404	11000404	3
0 2027.15625 360 203	http://wenwen.sogou.com/z/q725840405.htm	30000201	4
0 2236.15625 360 257	http://zhinan.sogou.com/guide/detail/?id=1610033263	30010103	5
0 2499.171875 360 209	https://zhizhizhi.com/a/160oi/	30000909	6
0 2714.171875 360 285	https://g.pconline.com.cn/x/1022/10220011.html	30010092	7
0 3005.171875 360 209	https://m.paizi.com/zixun/z39880.html	30000909	8
0 3220.171875 360 187	https://product.pconline.com.cn/itbk/diy/waishe/1710/10220011.html	30000909	9
0 3453.171875 360 209	https://jingyan.baidu.com/article/e4511cf304e5b12b845eaffb.html	30010007	10
0 3668.171875 360 257	https://m.tianqi.com/toutiao/read/35889.html	30010302	11
0 3931.078125 360 203	http://wenda.tianya.cn/answer/3c55f104cc472eda00046b0b2404908c	30000201	12
0 4354.078125 360 209	https://m.pinpai.258.com/zx/9595	30000909	13
0 4569.078125 360 203	http://wap.zol.com.cn/ask/30532.html	30000201	14
0 4778.078125 360 269	http://zhinan.sogou.com/guide/detail/?id=1610003750	30010098	15
0 5053.078125 360 187	https://m.paizi.com/zixun/z53830.html	30000909	16
0 5246.078125 360 165	http://wap.zol.com.cn/top/usb_flash_drive/	30000909	17
0 5417.078125 360 203	http://wap.zol.com.cn/ask/73477.html	30000201	18
0 5626.078125 360 187	http://top.zol.com.cn/compositor/37/manu_attention.html?tuiguangid=sogouvr	30000000	19

翼是哪个省的简称	1	21
0 102 360 236	https://m.531761.com/info/20174	80020013	0
0 344 360 160	https://zhinan.sogou.com/m/article/i5626590.htm	30000000	1
0 510 360 160	https://zhidao.baidu.com/question/155286270	30000000	2
0 676 360 497	https://wapv.sogou.com/v?query=%E7%BF%BC%E6%98%AF%E5%93%AA%E4%B8%AA%E7%9C%81%E7%9A%84%E7%AE%80%E7%A7%B0&p=40230600&tab=video&ie=utf8&rawQuery=%E7%BF%BC%E6%98%AF%E5%93%AA%E4%B8%AA%E7%9C%81%E7%9A%84%E7%AE%80%E7%A7%B0&vrid=11000404	11000404	3
0 1393.1875 360 160	https://m.youxi369.com/gonglue/11539.html	30000000	4
0 1559.1875 360 187	http://m.hxnews.com/news/dmyx/djyx/yxhb/201910/12/1814450.shtml	30000000	5
0 1752.1875 360 182	https://m.yebaike.com/21/202008/447233.html	30000909	6
0 1940.1875 360 160	http://m.coozhi.com/shenghuojiaju/shenghuochangshi/112500.html	30000000	7
0 2106.1875 360 160	http://s.qiuwen.net/sgh-detail/8kc4xirxu.html	30000000	8
0 2272.1875 360 257	https://m.tianqi.com/toutiao/read/92209.html	30010302	9
0 2535.09375 360 187	https://m.tianqi.com/toutiao/jiaoyu/59644.html	30000909	10
0 2768.09375 360 182	https://wk.baidu.com/view/627439f724c52cc58bd63186bceb19e8b8f6ecf9	30010259	11
0 2956.09375 360 160	https://www.zyhwtz.com/baike/4000.html	30000000	12
0 3122.09375 360 160	https://www.xiaozhuvideo.com/pages/2010230681	30000000	13
0 3502.09375 360 209	https://m.douxie.com/sogonglue/607755.html	30000909	14
0 3717.09375 360 187	http://news.chinaxiaokang.com/dujiazhuangao/20191012/817895.html	30000000	15
0 3910.09375 360 160	https://www.why123.org/question/0585c1313a25529645.html	30000000	16
0 4076.09375 360 187	http://www.seo-6.com/xqsb/177068.html	30000000	17
0 4269.09375 360 160	https://m.680.com/jingxuangl/info-193280.html	30000000	18
0 4435.09375 360 209	https://m.haote.com/jiaocheng/278388.html	30000909	19
0 4650.09375 360 160	https://www.huohuolife.com/sh/9887.html	30000000	20

正义联盟会出第二部吗	1	21
0 102 360 374	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=%E6%AD%A3%E4%B9%89%E8%81%94%E7%9B%9F%E4%BC%9A%E5%87%BA%E7%AC%AC%E4%BA%8C%E9%83%A8%E5%90%97	30010244	0
0 482 360 422	https://weixin.sogou.com/weixinwap?ie=utf8&query=%E6%AD%A3%E4%B9%89%E8%81%94%E7%9B%9F%E4%BC%9A%E5%87%BA%E7%AC%AC%E4%BA%8C%E9%83%A8%E5%90%97&type=2&sourceid=weixinvr	11002501	1
0 1385.953125 360 270	https://wap.sogou.com/web/searchList.jsp?s_from=kmap_recommend&&rcer=_fN0U12m&kmap_rank=4&keyword=%E6%AD%A3%E4%B9%89%E8%81%94%E7%9B%9F2&innerid=f979efa210455bab26a43ccedaa88d9b&entityid=147969679&zlfrank=4&htprequery=%E6%AD%A3%E4%B9%89%E8%81%94%E7%9B%9F%E4%BC%9A%E5%87%BA%E7%AC%AC%E4%BA%8C%E9%83%A8%E5%90%97	50023801	2
0 1662.359375 360 176	http://wenwen.sogou.com/z/q890517079.htm	30000201	3
0 1844.359375 360 299	https://wapv.sogou.com/v?query=%E6%AD%A3%E4%B9%89%E8%81%94%E7%9B%9F%E4%BC%9A%E5%87%BA%E7%AC%AC%E4%BA%8C%E9%83%A8%E5%90%97&p=40230600&tab=video&ie=utf8&rawQuery=%E6%AD%A3%E4%B9%89%E8%81%94%E7%9B%9F%E4%BC%9A%E5%87%BA%E7%AC%AC%E4%BA%8C%E9%83%A8%E5%90%97&vrid=11000404	11000404	4
0 2149.34375 360 209	https://waptv.sogou.com/cartoon/mnqxe5dpn5xf6nrthaydsmij2x65fzobvlb4xno2w37lzpq.html	30000909	5
0 2364.34375 360 209	https://c.m.163.com/news/a/E961UF0N0517TEQU.html	30000909	6
0 2579.34375 360 209	http://m.fakutownee.cn/reying/dianying/23749.html	30000909	7
0 2794.34375 360 187	https://www.bilibili.com/read/mobile/3402408	30000000	8
0 2987.34375 360 209	https://new.qq.com/rain/a/20210322A09M9D00	30000909	9
0 3202.34375 360 249	https://wap.sogou.com/web/searchList.jsp?s_from=kmap_recommend&&rcer=_fN0U12m&kmap_rank=13&keyword=%E5%B0%8F%E4%B8%91&innerid=d97939c9d24a56a32164569430341557&entityid=65002346&zlfrank=13&htprequery=%E6%AD%A3%E4%B9%89%E8%81%94%E7%9B%9F%E4%BC%9A%E5%87%BA%E7%AC%AC%E4%BA%8C%E9%83%A8%E5%90%97	50023901	10
0 3496.75 360 187	https://finance.sina.com.cn/tech/2021-03-21/doc-ikkntiam5980449.shtml	30000000	11
0 3689.75 360 187	https://finance.sina.com.cn/tech/2021-03-22/doc-ikkntiam6122594.shtml	30000000	12
0 3882.75 360 187	https://post.m.smzdm.com/p/akx40kq8/	30000000	13
0 4289.75 360 160	https://m.hupu.com/bbs/41763260-2.html	30000000	14
0 4455.75 360 187	http://m.haiyingku.com/dianying/zhengyilianmeng2/	30000909	15
0 4648.75 360 176	http://wenwen.sogou.com/z/q875549541.htm	30000201	16
0 4830.75 360 257	https://m.sohu.com/a/210059548_726313	30010302	17
0 5093.65625 360 209	http://www.sktfaker.com/news/13965.html	30000909	18
0 5308.65625 360 209	https://www.sohu.com/na/457266953_121027268	30000909	19
0 5523.65625 360 257	https://www.bilibili.com/read/cv9132842	30010302	20

市场营销swot是什么意思	1	19
0 102 360 357	http://wenwen.sogou.com/z/q919650131.htm?aid=4170762285	41020100	0
0 465 360 373	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E5%B8%82%E5%9C%BA%E8%90%A5%E9%94%80swot%E6%98%AF%E4%BB%80%E4%B9%88%E6%84%8F%E6%80%9D	30010125	1
0 844 360 182	https://wk.baidu.com/view/6e89648302d276a200292eb9?pcf=2	30010259	2
0 1507.953125 360 249	https://wap.sogou.com/web/searchList.jsp?s_from=kmap_recommend&&rcer=qFRM_CsO&kmap_rank=6&keyword=%E6%90%9C%E7%8B%97%E7%BF%BB%E8%AF%91&innerid=4e6eb81049f7bc984c38838cffee0eb7&entityid=175471528&zlfrank=6&htprequery=%E5%B8%82%E5%9C%BA%E8%90%A5%E9%94%80swot%E6%98%AF%E4%BB%80%E4%B9%88%E6%84%8F%E6%80%9D	11003501	3
0 1762.96875 360 302	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=%E5%B8%82%E5%9C%BA%E8%90%A5%E9%94%80swot%E6%98%AF%E4%BB%80%E4%B9%88%E6%84%8F%E6%80%9D	30010244	4
0 2070.96875 360 160	https://wiki.mbalib.com/wiki/SWOT%E5%88%86%E6%9E%90%E6%A8%A1%E5%9E%8B	30000000	5
0 2236.96875 360 187	https://careertu.com/blog/how-to-do-swot-analysis/	30000000	6
0 2429.96875 360 187	http://www.maoshihu.com/2121.html	30000909	7
0 2622.96875 360 209	https://m.dongao.com/zckjs/gsz/202008283224233.shtml	30000909	8
0 2837.96875 360 234	http://www.thldl.org.cn/news/1005/41448.html	30010092	9
0 3117.96875 360 160	https://www.jianshu.com/p/0cfcf5e6ea3b	30000909	10
0 3283.96875 360 187	https://dict.youdao.com/w/eng/%e5%b8%82%e5%9c%ba%e8%90%a5%e9%94%80swot%e5%88%86%e6%9e%90/	30000000	11
0 3904.96875 360 160	https://www.docin.com/touch_new/preview_new.do?id=253825471	30000000	12
0 4070.96875 360 187	https://wk.baidu.com/tag/b298abaad1f34693daef3e73	30000000	13
0 4263.96875 360 182	https://wk.baidu.com/view/b367ea3c78563c1ec5da50e2524de518974bd343?pcf=2	30010259	14
0 4451.96875 360 182	https://wk.baidu.com/view/ee3e5264783e0912a2162a1d?pcf=2	30010259	15
0 4639.96875 360 182	https://wk.baidu.com/view/dfb329daad51f01dc281f1dc?pcf=2	30010259	16
0 4827.96875 360 187	https://wk.baidu.com/view/f6c49375f242336c1eb95ef6	30000000	17
0 5020.96875 360 160	https://wk.baidu.com/view/a3ecc128a22d7375a417866fb84ae45c3b35c2ba	30000000	18

缓缓飘落的枫叶像思念什么歌歌词	1	20
0 102 360 334	http://m.kuwo.cn/?mid=MUSIC_28425771&from=sougou	11009901	0
0 442 360 203	http://wenwen.sogou.com/z/q950654033.htm	30000201	1
0 651 360 189	https://www.zhihu.com/tardis/sogou/qus/49123974	30010173	2
0 1060 360 585	https://wapv.sogou.com/v?query=%E7%BC%93%E7%BC%93%E9%A3%98%E8%90%BD%E7%9A%84%E6%9E%AB%E5%8F%B6%E5%83%8F%E6%80%9D%E5%BF%B5%E4%BB%80%E4%B9%88%E6%AD%8C%E6%AD%8C%E8%AF%8D&p=40230600&tab=video&ie=utf8&rawQuery=%E7%BC%93%E7%BC%93%E9%A3%98%E8%90%BD%E7%9A%84%E6%9E%AB%E5%8F%B6%E5%83%8F%E6%80%9D%E5%BF%B5%E4%BB%80%E4%B9%88%E6%AD%8C%E6%AD%8C%E8%AF%8D&vrid=11000404	11000404	3
0 1651.1875 360 182	https://m.kuwo.cn/h5app/single/118987	30000909	4
0 1839.1875 360 234	https://www.tianhooo.com/gushi/493119.html	30010092	5
0 2079.1875 360 187	https://www.weibo.com/1835254597/yAT2qBQRg	30000000	6
0 2272.1875 360 187	https://www.www66444.com.cn/zuoye/12169300	30000000	7
0 2465.1875 360 209	http://m.kugou.com/kgsong/13hpqx13.html?from_sogou	30000909	8
0 2680.1875 360 257	https://www.jianshu.com/p/97cb4556327b	30010302	9
0 2983.09375 360 203	http://m.iask.sina.com.cn/b/iRXF11835uM9.html?=1&vt=4	30000201	10
0 3192.09375 360 187	https://www.iqiyi.com/w_19s7eoka4l.html	30000000	11
0 3385.09375 360 187	https://www.bilibili.com/video/BV18J411t7oN/	30000000	12
0 3792.09375 360 187	https://www.bilibili.com/video/av79794220	30000909	13
0 3985.09375 360 209	https://music.163.com/m/playlist?id=2012022196	30000909	14
0 4200.09375 360 165	https://weibo.com/1143375352/CEFlWfz57	30000909	15
0 4371.09375 360 187	https://www.bilibili.com/video/BV15T4y1T7Jv/	30000000	16
0 4564.09375 360 187	https://weibo.com/1698229264/y3FskxwWF	30000000	17
0 4757.09375 360 182	http://www.56baike.com/zhishi/17512.html	30000909	18
0 4945.09375 360 159	http://m.iask.sina.com.cn/b/gVJoOAj0sxKv.html?=1&vt=4	30000201	19

快消品行业有哪些	1	18
0 102 360 465	https://m.yebaike.com/22/2143864.html	80020024	0
0 920 360 374	https://weixin.sogou.com/weixinwap?ie=utf8&query=%E5%BF%AB%E6%B6%88%E5%93%81%E8%A1%8C%E4%B8%9A%E6%9C%89%E5%93%AA%E4%BA%9B&type=2&sourceid=weixinvr	11002501	1
0 1300 360 497	https://wapv.sogou.com/v?query=%E5%BF%AB%E6%B6%88%E5%93%81%E8%A1%8C%E4%B8%9A%E6%9C%89%E5%93%AA%E4%BA%9B&p=40230600&tab=video&ie=utf8&rawQuery=%E5%BF%AB%E6%B6%88%E5%93%81%E8%A1%8C%E4%B8%9A%E6%9C%89%E5%93%AA%E4%BA%9B&vrid=11000404	11000404	2
0 2017.1875 360 398	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=%E5%BF%AB%E6%B6%88%E5%93%81%E8%A1%8C%E4%B8%9A%E6%9C%89%E5%93%AA%E4%BA%9B	30010244	3
0 2421.1875 360 187	http://m.sohu.com/a/165518979_258071	30000000	4
0 2614.1875 360 187	https://m.guancha.cn/ChanJing/2019_04_08_496775.shtml	30000000	5
0 2807.1875 360 160	http://wenwen.sogou.com/z/q702273184.htm	30000000	6
0 2973.1875 360 187	http://m.southmoney.com/paihangbang/202008/6519690.html	30000000	7
0 3166.1875 360 182	http://www.brandvista.com/2016/05/%E5%BF%AB%E6%B6%88%E5%93%81%E9%83%BD%E5%8C%85%E6%8B%AC%E5%93%AA%E4%BA%9B%E5%AD%90%E8%A1%8C%E4%B8%9A%EF%BC%9F/	30000909	8
0 3354.1875 360 182	https://wk.baidu.com/view/95c3165877232f60ddcca1b1?pcf=2	30010259	9
0 3582.1875 360 160	https://mxuexi.zqnf.com/2060088.html	30000000	10
0 3748.1875 360 187	http://www.shwhshiye.com/m/view.php?aid=78450	30000000	11
0 3941.1875 360 187	http://www.vixue.com/html/xypx/fuzhuang/22923.html	30000909	12
0 4348.1875 360 209	http://m.webshu.net/articles/6831.html	30000909	13
0 4563.1875 360 241	http://m.southmoney.com/paihangbang/202006/5884072.html	30010092	14
0 4810.1875 360 182	https://wk.baidu.com/view/736c75b2e109581b6bd97f19227916888486b9d5	30010259	15
0 4998.1875 360 182	https://wk.baidu.com/view/31d9040b6c85ec3a87c2c5ea?pcf=2	30010259	16
0 5186.1875 360 187	http://blog.sina.cn/dpool/blog/s/blog_18f2b64d30102yt77.html	30000000	17

抗生素消炎药有哪些	1	12
0 470 360 924	https://mingyi.sogou.com/fuwu/vr/11018001/juhe/qa?keyword=抗生素消炎药有哪些&docid=25a7b94c57ff327c-4104792621f0ecb7-94ac7048e098def627876ce3fd9616f4%2C25a7b94c57ff327c-4104792621f0ecb7-a1f9ffbc144b420c6ac4623faa0dea04%2Cb5bcd3ef62b09663-1e27fafa6fa741ad-b61ca5c860a2e19d5948437f0ad03be7%2C3822598a906de6e1-267940cafcdebc51-ecf127cf433aa98a3b01f3bdc8834ee1#qa	11018801	0
0 1400 360 374	https://weixin.sogou.com/weixinwap?ie=utf8&query=%E6%8A%97%E7%94%9F%E7%B4%A0%E6%B6%88%E7%82%8E%E8%8D%AF%E6%9C%89%E5%93%AA%E4%BA%9B&type=2&sourceid=weixinvr	11002501	1
0 1994 360 497	https://wapv.sogou.com/v?query=%E6%8A%97%E7%94%9F%E7%B4%A0%E6%B6%88%E7%82%8E%E8%8D%AF%E6%9C%89%E5%93%AA%E4%BA%9B&p=40230600&tab=video&ie=utf8&rawQuery=%E6%8A%97%E7%94%9F%E7%B4%A0%E6%B6%88%E7%82%8E%E8%8D%AF%E6%9C%89%E5%93%AA%E4%BA%9B&vrid=11000404	11000404	2
0 2497.1875 360 187	https://m.120ask.com/yangsheng/mingyi/75995.html	30000000	3
0 3158.1875 360 211	https://www.zhihu.com/tardis/sogou/art/66912772	30010208	4
0 3375.1875 360 160	https://wk.baidu.com/view/05d183b78e9951e79a892766?pcf=2&re=view	30000000	5
0 3969.140625 360 281	https://www.mvyxws.com/vod/play/id/11515	30010153	6
0 4256.140625 360 182	https://wk.baidu.com/view/2ac48022bd64783e09122b74?pcf=2	30010259	7
0 4444.140625 360 182	https://wk.baidu.com/view/164be254b04e852458fb770bf78a6529657d354b?pcf=2	30010259	8
0 4632.140625 360 209	http://www.chachaba.com/news/html/health/xiyao/20180810_396962.html	30000909	9
0 4847.140625 360 187	https://m.120ask.com/askg/posts_detail/69259043	30000000	10
0 5040.140625 360 206	https://m.youlai.cn/a/qa/315D36gFOgM.html	30010156	11

网红书店英语	1	20
0 102 360 290	javascript:void(0);	20003301	0
0 506 360 209	http://mp.weixin.qq.com/s?src=11&timestamp=1623761865&ver=3132&signature=bVm776pYsb0wy9ryjtRgy6zOgngR7E06LNPfpJ8noU7-Jqx2tul7fGR30gFq9gnlxtraS6K7xU06LWscJ92bd7SkIUDEYDQJld3BJgTpCYe-Zh1pcCgus31MaU1RtxlA&new=1	11002601	1
0 721 360 160	https://m.idongde.com/q/s/A38892Aa7E9fEeb1.shtml	30000000	2
0 1101 360 209	https://music.163.com/m/program?id=2058527184	30000909	3
0 1316 360 187	https://www.bilibili.com/video/BV15y4y1m7Ph/	30000000	4
0 1509 360 422	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=%E7%BD%91%E7%BA%A2%E4%B9%A6%E5%BA%97%E8%8B%B1%E8%AF%AD	30010244	5
0 1937 360 154	http://wenwen.sogou.com/z/q915197818.htm	30000201	6
0 2097 360 187	http://m.dianping.com/review/461522780	30000000	7
0 2290 360 138	https://weibo.com/2887587234/Jrt28E8ac	30000909	8
0 2434 360 351	https://m.sogou.com/web/searchList.jsp?keyword=%E7%BD%91%E7%BA%A2%E4%B9%A6%E5%BA%97%E8%8B%B1%E8%AF%AD%20site%3Axiaohongshu.com	30010297	9
0 2831 360 182	https://wk.baidu.com/view/c6920ac8974bcf84b9d528ea81c758f5f71f29e1	30010259	10
0 3019 360 230	https://www.jianshu.com/p/8313b5dc8b5a	30010302	11
0 3254.90625 360 187	http://m.dianping.com/review/461522780	30000000	12
0 3661.90625 360 209	https://web.phb123.com/shenghuo/pinpai/41623.html	30000909	13
0 3876.90625 360 209	https://m.ximalaya.com/waiyu/22081412/238161527	30000909	14
0 4091.90625 360 187	https://www.bilibili.com/video/BV1UU4y1h7Fk/	30000000	15
0 4284.90625 360 187	https://m.dianping.com/review/341148899	30000000	16
0 4477.90625 360 187	https://www.ningde114.com/view-37256-1.html	30000000	17
0 4670.90625 360 187	http://cq.xdf.cn/dxks/kaoyan/201711/158376222.html	30000000	18
0 4863.90625 360 209	http://kaoyan.xdf.cn/201710/10724550.html	30000909	19

一个每一个巟念什么	1	20
0 102 360 200	null	70230954	0
0 522 360 491	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E4%B8%80%E4%B8%AA%E6%AF%8F%E4%B8%80%E4%B8%AA%E5%B7%9F%E5%BF%B5%E4%BB%80%E4%B9%88	30010125	1
0 1019 360 187	https://www.qndq.net/focus/401606	30000000	2
0 1212 360 187	https://www.wesiedu.com/zuoye/22280411.html	30000000	3
0 1405 360 182	https://www.ximalaya.com/mip/wenda/10196.html	30000909	4
0 1593 360 160	https://m.ximalaya.com/mip/wenda/10196.html	30000000	5
0 1759 360 165	http://m.nanshansi123.com/zidian/daquan/_3104/	30000000	6
0 1930 360 165	https://www.zybang.com/question/435418cc93f55290fe01ea4f2d792a27.html	30000000	7
0 2101 360 234	https://zd.98zw.com/duyin/5ddf.html	30010092	8
0 2341 360 187	https://www.ajpsp.com/zuoye/10762755	30000000	9
0 2574 360 160	http://fw.jxscct.com/k/yigemeiyige/	30000000	10
0 2954 360 187	https://www.yulucn.com/question/629146962	30000000	11
0 3147 360 187	https://zidian.911cha.com/zi5DDF.html	30000000	12
0 3340 360 187	https://www.koolearn.com/zidian/zi_7861.html	30000000	13
0 3533 360 165	https://zhongxue.hujiang.com/zidian/_e5_b7_9f/	30000000	14
0 3704 360 165	http://zidian.bi0.cn/5DDF_zi.html	30000000	15
0 3875 360 160	http://zidian.bi0.cn/5DDF__zi.html	30000000	16
0 4041 360 187	http://mzd.xiaowazi.com/zixxlw.html	30000000	17
0 4234 360 187	http://m.leleketang.com/zidian/c-5ddf.shtml	30000000	18
0 4427 360 187	https://m.yw11.com/zidian/3066/	30000000	19

一个草字头一个鱼一个利刀念什么	1	20
0 102 360 397	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E4%B8%80%E4%B8%AA%E8%8D%89%E5%AD%97%E5%A4%B4%E4%B8%80%E4%B8%AA%E9%B1%BC%E4%B8%80%E4%B8%AA%E5%88%A9%E5%88%80%E5%BF%B5%E4%BB%80%E4%B9%88&g_f=11301026	30000202	0
0 505 360 187	https://fan-pin.com/pin-cfvgvrefrbegegehehb.htm	30000000	1
0 698 360 187	https://mxuexi.zqnf.com/5506728.html	30000000	2
0 1105 360 187	https://www.ajpsp.com/zuoye/10420135	30000000	3
0 1298 360 187	http://www.d9bd.com/gerenwendang/6859/	30000000	4
0 1491 360 143	https://www.zybang.com/question/f3f97126741c44e6e6a687edd9f5b2d1.html	30000000	5
0 1640 360 187	https://www.wesiedu.com/zuoye/4184086292.html	30000000	6
0 1833 360 182	https://m.iask.sina.com.cn/sgh/tWyybEak4x8.html	30000909	7
0 2021 360 203	http://m.iask.sina.com.cn/b/4PR5ERktheWz.html?=1&vt=4	30000201	8
0 2230 360 187	https://www.wukong.com/question/6724156076821840136/	30000000	9
0 2463 360 187	https://www.yulucn.com/question/4926164002	30000000	10
0 2656 360 187	https://www.wukong.com/question/6772843614050451720/	30000000	11
0 2849 360 187	https://www.dirkye.com/meicijiaju/2021-03-20/311097.html	30000000	12
0 3256 360 181	https://zhidao.baidu.com/question/142281622975412165	30000201	13
0 3443 360 176	http://wenwen.sogou.com/z/q762224232.htm	30000201	14
0 3625 360 187	https://fan-pin.com/pin-crvdtrtcbrhgbeergdh.htm	30000000	15
0 3818 360 187	https://www.ajpsp.com/zuoye/14310690	30000000	16
0 4011 360 187	http://www.wesiedu.com/zuoye/45884181.html	30000000	17
0 4204 360 165	https://www.wesiedu.com/zuoye/162296104.html	30000000	18
0 4375 360 187	http://www.wesiedu.com/zuoye/9455924.html	30000000	19

lol云顶一费卡有多少张	1	21
0 102 360 221	http://m.gmz88.com/jiaocheng/213629.html	41110108	0
0 329 360 209	http://m.kuai8.com/gonglue/831257.html	30000909	1
0 544 360 187	https://www.zhihu.com/tardis/sogou/ans/784974234	30000909	2
0 737 360 209	https://m.3dmgame.com/ol/gl/106838.html	30000909	3
0 1166 360 209	http://m.douxie.com/wenda/108801.html	30000909	4
0 1381 360 209	http://m.gzmjhzs.com/lol/420681403.html	30000909	5
0 1596 360 284	http://zhinan.sogou.com/guide/detail/?id=316514342192	30010103	6
0 1886.015625 360 209	http://m.kuai8.com/gonglue/831742.html	30000909	7
0 2101.015625 360 360	https://wapv.sogou.com/v?query=lol%E4%BA%91%E9%A1%B6%E4%B8%80%E8%B4%B9%E5%8D%A1%E6%9C%89%E5%A4%9A%E5%B0%91%E5%BC%A0&p=40230600&tab=video&ie=utf8&rawQuery=lol%E4%BA%91%E9%A1%B6%E4%B8%80%E8%B4%B9%E5%8D%A1%E6%9C%89%E5%A4%9A%E5%B0%91%E5%BC%A0&vrid=11000404	11000404	8
